FrameNumber,ObjectNumber,Range,Velocity,PeakValue,x,y
9,2,3.9702,0.021085,0,3.4383,1.9851
9,3,7.0678,0.066566,0,6.1209,-3.5339
9,4,7.5041,0.014488,0,7.3224,1.6415
10,1,0.69806,0.00039615,0,0.6631,-0.21814
10,2,0.87257,0.0010137,0,0.77077,-0.40902
10,3,3.9702,0.021085,0,3.4383,1.9851
10,4,7.0678,0.066566,0,6.1209,-3.5339
10,5,7.5041,0.014488,0,7.3224,1.6415
11,1,0.69806,0.00039615,0,0.6631,-0.21814
11,2,3.9702,0.021085,0,3.4383,1.9851
11,3,7.0678,0.066566,0,6.1209,-3.5339
11,4,7.5041,0.014488,0,7.3224,1.6415
12,1,0.69806,0.00039615,0,0.6631,-0.21814
12,2,3.9702,0.021085,0,3.4383,1.9851
12,3,7.0678,0.066566,0,6.1209,-3.5339
12,4,7.5041,0.014488,0,7.3224,1.6415
13,1,0.69806,0.00039615,0,0.6631,-0.21814
13,2,0.87257,0.0009035,0,0.78463,-0.38175
13,3,3.9702,0.021085,0,3.4383,1.9851
13,4,7.0678,0.066566,0,6.1209,-3.5339
13,5,7.5041,0.014488,0,7.3224,1.6415
14,1,0.69806,0.00039615,0,0.6631,-0.21814
14,2,0.87257,0.00080086,0,0.79732,-0.35448
14,3,3.9702,0.021085,0,3.4383,1.9851
14,4,7.0678,0.066566,0,6.1209,-3.5339
14,5,7.5041,0.014488,0,7.3224,1.6415
15,1,0.69806,0.00039615,0,0.6631,-0.21814
15,2,0.87257,0.00080086,0,0.79732,-0.35448
15,3,3.9702,0.021085,0,3.4383,1.9851
15,4,7.0678,0.066566,0,6.1209,-3.5339
15,5,7.5041,0.014488,0,7.3224,1.6415
16,1,0.34903,0.00015891,0,0.34886,0.010907
16,2,0.87257,0.00080086,0,0.79732,-0.35448
16,3,3.9702,0.021085,0,3.4383,1.9851
16,4,7.0678,0.066566,0,6.1209,-3.5339
16,5,7.5041,0.014488,0,7.3224,1.6415
17,1,0.34903,0.00015891,0,0.34886,0.010907
17,2,0.9162,0.00086939,0,0.83719,-0.37221
17,3,3.9702,0.021085,0,3.4383,1.9851
17,4,7.0678,0.066566,0,6.1209,-3.5339
17,5,7.5041,0.014488,0,7.3224,1.6415
18,1,0.9162,0.00086939,0,0.83719,-0.37221
18,2,3.9702,0.021085,0,3.4383,1.9851
18,3,7.0678,0.066566,0,6.1209,-3.5339
18,4,7.5041,0.014488,0,7.3224,1.6415
19,1,0.69806,0.00039615,0,0.6631,-0.21814
19,2,3.9702,0.021085,0,3.4383,1.9851
19,3,7.0678,0.066566,0,6.1209,-3.5339
19,4,7.5041,0.014488,0,7.3224,1.6415
19,5,0.36965,0.00018904,0,0.33795,0.087257
19,6,0.36965,0.00016273,0,0.34749,-0.032722
20,1,0.69806,0.00035098,0,0.66988,-0.19633
20,2,3.9702,0.021085,0,3.4383,1.9851
20,3,7.5041,0.014488,0,7.3224,1.6415
20,4,0.36965,0.00020625,0,0.33155,0.10907
20,5,0.36965,0.00015891,0,0.34886,-0.010907
21,1,0.69806,0.00035098,0,0.66988,-0.19633
21,2,3.9702,0.021085,0,3.4383,1.9851
21,3,0.67458,0.0001645,0,0.56606,-0.035448
21,4,0.67458,0.00034195,0,0.53261,0.19497
21,5,0.32877,0.00015876,0,0.30525,-0.0095438
22,1,0.69806,0.00039615,0,0.6631,-0.21814
22,2,3.9702,0.021085,0,3.4383,1.9851
22,3,0.32877,0.00015876,0,0.30525,-0.0095438
23,1,0.69806,0.00039615,0,0.6631,-0.21814
23,2,3.9702,0.021085,0,3.4383,1.9851
23,3,7.0678,0.066566,0,6.1209,-3.5339
23,4,0.28869,0.00015863,0,0.26164,0.0081804
23,5,0.28869,0.00018742,0,0.24267,0.098165
24,1,3.9702,0.021085,0,3.4383,1.9851
24,2,7.1987,0.06905,0,6.2343,-3.5994
24,3,0.28869,0.00016346,0,0.25856,0.040902
25,1,3.9702,0.021085,0,3.4383,1.9851
25,2,7.0678,0.066566,0,6.1209,-3.5339
25,3,1.7188,0.00039664,0,1.6882,-0.21269
25,4,0.28869,0.00017856,0,0.24866,0.081804
26,1,7.0678,0.066566,0,6.1209,-3.5339
26,2,0.24981,0.00015991,0,0.21643,0.027268
27,1,7.0678,0.066566,0,6.1209,-3.5339
27,2,0.24981,0.00016176,0,0.21427,0.040902
28,1,7.0678,0.066566,0,6.1209,-3.5339
28,2,0.24981,0.00016296,0,0.21286,0.047719
29,1,7.0678,0.066566,0,6.1209,-3.5339
29,2,0.24981,0.00016963,0,0.20485,-0.074987
29,3,7.5924,0.076774,0,6.5743,3.7957
30,1,7.0678,0.066566,0,6.1209,-3.5339
30,2,7.1987,0.060707,0,6.3589,-3.3744
30,3,0.24981,0.00016768,0,0.20722,-0.06817
30,4,0.24981,0.00016963,0,0.20485,0.074987
31,1,7.0678,0.066566,0,6.1209,-3.5339
31,2,0.24981,0.00016963,0,0.20485,-0.074987
31,3,0.24981,0.00017925,0,0.19269,0.10225
32,1,7.0678,0.066566,0,6.1209,-3.5339
32,2,0.21278,0.00015843,0,0.17443,0.0054536
32,3,0.21278,0.00015886,0,0.16388,-0.059989
32,4,7.5487,0.075896,0,6.5366,-3.7739
33,1,0.21278,0.00015902,0,0.15946,-0.070897
33,2,0.21278,0.00015843,0,0.17443,0.0054536
33,3,7.5487,0.066725,0,6.6672,-3.538
34,1,0.21278,0.00015871,0,0.16747,0.049082
34,2,0.21278,0.00015894,0,0.16178,-0.065443
35,1,0.21278,0.00015912,0,0.15693,0.07635
35,2,0.21278,0.00015922,0,0.15415,-0.081804
36,1,0.13089,0.00015738,0,0.12986,0.016361
36,2,0.13089,0.00014161,0,0.11335,0.065443
37,1,0.17875,0.00014555,0,0.1177,0.057263
37,2,0.17875,0.00015817,0,0.13063,0.0081804
38,1,0.13089,0.00014365,0,0.11562,0.061353
38,2,0.13089,0.00015784,0,0.13031,0.012271
39,1,0.13089,0.00014365,0,0.11562,0.061353
